HouseID,Area,Bedrooms,Bathrooms,Floors,Age,Garage,Neighborhood,Condition,DistanceToCity,HasGarden,MonthlyHOAFee,SalePrice,InspectionCode
1539,2582.0,5,3,3,44.0,Yes,Suburb,Excellent,11.02,No,792.0,2829269,INSP1089
1540,1453.0,5,4,3,9.0,Yes,Hillview,Fair,24.42,No,5804.0,2249363,INSP1105
1541,650.0,3,2,2,35.0,No,Riverside,Good,8.14,No,3101.0,1491372,INSP1171
1542,4336.0,3,2,2,,Yes,Downtown,Fair,2.83,Yes,5026.0,3019713,INSP1229
1543,4369.0,4,2,2,26.0,Yes,Suburb,Excellent,4.82,Yes,4912.0,2891153,INSP1076
1544,1174.0,1,4,2,,Yes,Hillview,Poor,25.9,No,4993.0,728204,INSP1067
1545,3861.0,3,3,1,0.0,Yes,Downtown,Good,19.38,No,5943.0,2946670,INSP1091
1546,,3,1,2,31.0,Yes,Hillview,Fair,8.34,No,,1317033,INSP1087
1547,2797.0,2,2,3,24.0,No,Riverside,Good,17.1,Yes,1095.0,1596182,INSP1049
1548,2961.0,5,4,3,28.0,Yes,Riverside,Fair,16.3,Yes,3093.0,2715058,INSP1102
1549,3217.0,1,4,2,6.0,No,Suburb,Fair,20.01,No,2623.0,1876037,INSP1045
1550,4013.0,2,1,3,48.0,Yes,Downtown,Good,7.76,Yes,2443.0,2222439,INSP1178
1551,2952.0,4,1,2,,No,Hillview,Excellent,26.07,No,1415.0,2009506,INSP1266
1552,2315.0,4,4,3,,Yes,Suburb,Fair,9.97,Yes,4369.0,2643108,INSP1267
1553,1281.0,3,3,1,19.0,Yes,Riverside,Fair,21.13,Yes,3294.0,1796280,INSP1007
1554,1437.0,3,1,1,29.0,Yes,Suburb,Good,1.47,No,5851.0,1407249,INSP1264
1555,11135.0,4,4,2,34.0,No,Downtown,Good,11.81,No,3578.0,5703702,INSP1077
1556,1677.0,3,1,2,34.0,Yes,Downtown,Excellent,11.2,Yes,1475.0,1827846,INSP1239
1557,3650.0,1,3,2,48.0,Yes,Suburb,Fair,16.76,Yes,1575.0,1359190,INSP1257
1558,3091.0,3,2,3,38.0,Yes,Hillview,Good,3.11,No,3489.0,1967089,INSP1195
1559,3260.0,5,1,2,26.0,No,Suburb,Fair,23.91,Yes,3967.0,2067632,INSP1130
1560,3640.0,3,3,1,25.0,Yes,Suburb,Fair,7.32,No,5840.0,2159411,INSP1260
1561,2911.0,2,4,3,13.0,No,Suburb,Good,20.63,Yes,1951.0,2247768,INSP1241
1562,3724.0,1,1,2,16.0,Yes,Suburb,Good,24.29,No,4323.0,1596340,INSP1170
1563,2195.0,2,1,3,17.0,Yes,Suburb,Good,17.29,No,5762.0,1720475,INSP1146
1564,3651.0,2,4,3,44.0,Yes,Hillview,Fair,22.49,No,4432.0,1812406,INSP1269
1565,4291.0,5,2,2,28.0,No,Suburb,Good,20.19,Yes,2528.0,2495309,INSP1148
1566,604.0,1,4,3,19.0,Yes,Suburb,Good,11.31,No,862.0,1483951,INSP1298
1567,1726.0,1,1,1,26.0,No,Downtown,Excellent,24.46,Yes,2929.0,1342771,INSP1027
1568,1819.0,1,4,1,17.0,Yes,Hillview,Fair,9.55,Yes,4132.0,1852132,INSP1148
1569,1373.0,1,3,3,3.0,Yes,Downtown,Fair,17.57,No,2818.0,1968905,INSP1279
1570,1476.0,1,4,2,0.0,Yes,Downtown,Good,22.62,No,3585.0,2383968,INSP1181
1571,,5,1,3,49.0,Yes,Riverside,Good,11.99,No,2845.0,1819694,INSP1165
1572,3531.0,3,4,1,0.0,No,Suburb,Fair,9.78,Yes,4098.0,2315755,INSP1016
1573,4021.0,2,2,3,25.0,,Suburb,Excellent,14.32,Yes,4829.0,2217260,INSP1149
1574,646.0,1,4,3,44.0,No,Suburb,Fair,24.72,Yes,2231.0,957123,INSP1044
1575,3514.0,3,2,1,19.0,No,Riverside,Excellent,27.97,No,526.0,2142037,INSP1188
1576,3470.0,3,3,3,22.0,Yes,Downtown,Fair,16.81,No,592.0,2576129,INSP1138
1577,3583.0,2,2,3,9.0,,Hillview,Good,20.18,Yes,3164.0,1934043,INSP1060
1578,4491.0,5,4,2,10.0,No,Riverside,Excellent,27.19,No,808.0,3168491,INSP1293
1579,3303.0,4,1,2,40.0,Yes,Suburb,Fair,3.86,Yes,551.0,1856737,INSP1032
1580,868.0,4,2,1,40.0,No,Suburb,Excellent,7.73,Yes,818.0,1571001,INSP1298
1581,969.0,3,3,1,4.0,No,Suburb,Good,21.56,Yes,2492.0,1888886,INSP1111
1582,1235.0,2,2,1,0.0,Yes,Riverside,Excellent,24.89,Yes,4776.0,2029868,INSP1290
1583,1729.0,4,2,2,16.0,No,Suburb,Good,25.85,Yes,4391.0,1895920,INSP1036
1584,2293.0,3,2,1,21.0,,Suburb,Fair,13.04,No,5242.0,1446978,INSP1099
1585,2282.0,5,3,1,33.0,Yes,Suburb,Fair,3.59,Yes,4456.0,2447149,INSP1022
1586,,4,4,1,44.0,Yes,Hillview,Fair,13.7,No,5879.0,1558830,INSP1217
1587,719.0,3,2,2,40.0,Yes,Suburb,Poor,7.69,Yes,3192.0,1490549,INSP1088
1588,1430.0,3,2,3,28.0,Yes,Hillview,Fair,9.44,No,3518.0,1532241,INSP1208
1589,2410.0,1,1,1,3.0,Yes,Suburb,Fair,23.4,No,2524.0,943937,INSP1270
1590,4275.0,5,3,3,4.0,,Downtown,Good,3.19,No,4931.0,3548119,INSP1236
1591,1681.0,1,2,1,10.0,,Downtown,Good,25.0,Yes,2025.0,1321556,INSP1208
1592,2574.0,2,3,3,20.0,Yes,Suburb,Fair,13.4,No,,2114881,INSP1277
1593,1969.0,1,2,2,34.0,Yes,Downtown,Fair,18.29,No,1778.0,1251848,INSP1205
1594,1340.0,1,4,2,11.0,No,Downtown,Good,3.6,Yes,1013.0,1915315,INSP1077
1595,4145.0,4,4,1,,Yes,Hillview,Fair,10.78,Yes,4837.0,2331462,INSP1097
1596,716.0,3,2,3,18.0,Yes,Hillview,Poor,3.6,Yes,,1634262,INSP1093
1597,2453.0,5,4,2,44.0,Yes,Riverside,Fair,28.88,No,3870.0,2246050,INSP1079
1598,3438.0,1,2,1,,Yes,Downtown,Excellent,24.41,Yes,4421.0,1966354,INSP1037
1599,1750.0,5,4,1,46.0,Yes,Downtown,Excellent,14.33,Yes,3000.0,3086433,INSP1227
1600,4064.0,1,1,2,6.0,No,Downtown,Good,7.48,Yes,3964.0,2177406,INSP1133
1601,2531.0,2,1,2,,Yes,Riverside,Good,28.07,Yes,2759.0,1530297,INSP1195
1602,1612.0,1,1,1,39.0,,Hillview,Good,10.99,No,5263.0,941958,INSP1281
1603,2264.0,4,3,3,4.0,Yes,Suburb,Good,5.67,Yes,5189.0,2983850,INSP1100
1604,1681.0,3,3,3,20.0,Yes,Downtown,Good,17.33,No,3159.0,2269201,INSP1074
1605,1233.0,2,1,3,13.0,Yes,Suburb,Good,28.37,No,755.0,1114506,INSP1293
1606,1112.0,1,3,1,3.0,No,Suburb,Fair,1.11,Yes,2002.0,1590207,INSP1207
1607,11055.0,5,4,2,,No,Suburb,Poor,7.91,No,,5545530,INSP1082
1608,3449.0,2,2,1,41.0,Yes,Riverside,Good,28.21,Yes,2610.0,1611132,INSP1142
1609,1719.0,2,2,2,19.0,No,Riverside,Excellent,5.96,No,5930.0,1675045,INSP1055
1610,4309.0,1,2,3,14.0,No,Downtown,Good,4.28,Yes,906.0,2444612,INSP1286
1611,1741.0,2,1,3,49.0,No,Downtown,Excellent,17.54,No,3349.0,1278955,INSP1210
1612,1159.0,5,3,2,44.0,Yes,Hillview,Excellent,25.99,Yes,3676.0,2105472,INSP1178
1613,4272.0,2,4,2,,Yes,Downtown,Fair,14.84,Yes,2360.0,2847401,INSP1057
1614,1087.0,5,4,1,7.0,Yes,Downtown,Good,29.84,No,4854.0,2634934,INSP1072
1615,3908.0,1,1,3,40.0,Yes,Downtown,Good,20.7,Yes,1222.0,1526991,INSP1214
1616,1496.0,3,4,1,47.0,Yes,Downtown,Excellent,3.15,No,,2240147,INSP1265
1617,3943.0,2,4,1,18.0,Yes,Suburb,Excellent,29.79,Yes,1113.0,2456034,INSP1072
1618,1812.0,3,4,1,47.0,No,Hillview,Good,12.83,No,3831.0,1507919,INSP1270
1619,1303.0,5,4,3,38.0,No,Suburb,Fair,9.33,Yes,3616.0,2319258,INSP1233
1620,2070.0,2,3,1,45.0,No,Suburb,Good,17.18,No,2478.0,1068535,INSP1018
1621,1180.0,4,4,1,27.0,Yes,Riverside,Fair,9.82,Yes,1312.0,2433903,INSP1112
1622,3437.0,3,2,1,45.0,Yes,Suburb,Good,3.51,Yes,2286.0,1878644,INSP1062
1623,,2,1,1,26.0,Yes,Hillview,Excellent,1.04,Yes,830.0,1969689,INSP1183
1624,2894.0,3,3,1,3.0,Yes,Hillview,Good,14.04,No,2712.0,2104631,INSP1276
1625,3747.0,2,4,1,14.0,Yes,Downtown,Good,25.27,Yes,1716.0,2432761,INSP1161
1626,753.0,1,3,3,,Yes,Riverside,Good,17.6,No,5993.0,1257916,INSP1242
1627,2279.0,3,4,1,36.0,Yes,Suburb,Good,29.98,No,4982.0,1692208,INSP1144
1628,4106.0,4,2,2,0.0,No,Hillview,Fair,9.32,Yes,3837.0,2481955,INSP1145
1629,,4,1,1,,Yes,Suburb,Good,9.13,No,2875.0,2091648,INSP1080
1630,3757.0,5,4,1,46.0,No,Hillview,Excellent,5.63,Yes,1740.0,2176555,INSP1042
1631,3344.0,2,4,3,23.0,Yes,Riverside,Excellent,5.76,Yes,819.0,2728372,INSP1292
1632,3956.0,3,4,3,26.0,Yes,Downtown,Fair,9.27,No,4994.0,2852294,INSP1175
1633,1843.0,5,4,2,39.0,Yes,Suburb,Excellent,23.99,No,2414.0,2719649,INSP1068
1634,1692.0,3,1,2,35.0,,Hillview,Good,27.27,No,4700.0,993509,INSP1055
1635,3718.0,2,1,3,33.0,Yes,Hillview,Fair,29.28,Yes,5291.0,1388459,INSP1118
1636,1608.0,4,2,3,28.0,Yes,Downtown,Poor,7.74,Yes,829.0,2541594,INSP1203
1637,2741.0,1,1,1,23.0,Yes,Riverside,Fair,26.56,Yes,1159.0,952034,INSP1054
1638,2373.0,4,4,3,23.0,Yes,Suburb,Excellent,10.52,No,4188.0,2892436,INSP1037
1639,,5,2,2,41.0,Yes,Downtown,Good,4.27,Yes,3618.0,2533869,INSP1242
1640,3659.0,1,2,1,3.0,No,Suburb,Good,26.23,No,5416.0,1293474,INSP1200
1641,1052.0,5,2,2,2.0,Yes,Downtown,Fair,19.45,Yes,2472.0,2563143,INSP1235
1642,1827.0,2,4,1,33.0,No,Hillview,Good,5.78,Yes,2293.0,1506381,INSP1014
1643,3559.0,1,3,3,48.0,Yes,Suburb,Poor,13.47,Yes,3718.0,1830856,INSP1143
1644,2865.0,5,4,2,22.0,No,Hillview,Good,9.33,Yes,5057.0,2858418,INSP1076
1645,3121.0,2,1,1,22.0,No,Downtown,Good,22.37,Yes,3033.0,1807490,INSP1262
1646,3079.0,4,1,1,44.0,,Suburb,Fair,14.15,No,2957.0,1697769,INSP1184
1647,2988.0,2,4,3,4.0,Yes,Downtown,Excellent,29.69,No,3600.0,2493551,INSP1054
1648,1150.0,3,4,3,30.0,No,Downtown,Fair,2.59,Yes,4866.0,2417393,INSP1003
1649,2235.0,2,2,3,40.0,Yes,Downtown,Good,11.3,Yes,3233.0,2193739,INSP1298
1650,1912.0,2,4,2,,Yes,Downtown,Good,14.98,Yes,4980.0,2471450,INSP1039
1651,3925.0,3,2,1,,Yes,Suburb,Good,15.59,No,4655.0,2045449,INSP1229
1652,2357.0,5,1,3,9.0,No,Suburb,Fair,10.16,Yes,5726.0,2429510,INSP1285
1653,956.0,5,2,2,39.0,No,Suburb,Poor,22.15,No,719.0,1589636,INSP1137
1654,2670.0,2,4,2,6.0,Yes,Suburb,Excellent,26.37,Yes,3318.0,2310382,INSP1102
1655,2385.0,3,1,2,38.0,Yes,Hillview,Fair,28.22,Yes,2406.0,1065358,INSP1006
1656,3169.0,3,3,3,37.0,Yes,Hillview,Excellent,24.35,No,3111.0,2016925,INSP1163
1657,2381.0,4,2,3,20.0,Yes,Suburb,Excellent,25.67,Yes,3093.0,2618865,INSP1275
1658,3771.0,5,1,1,19.0,No,Suburb,Fair,16.97,No,595.0,1761969,INSP1048
1659,3449.0,1,2,1,2.0,Yes,Downtown,Fair,24.95,Yes,1488.0,1622313,INSP1095
1660,,5,1,3,21.0,Yes,Hillview,Good,9.8,Yes,1612.0,2707589,INSP1058
1661,3894.0,5,1,2,46.0,Yes,Downtown,Excellent,12.56,Yes,2778.0,2814131,INSP1230
1662,3409.0,4,2,2,,No,Suburb,Excellent,10.19,No,5563.0,2585929,INSP1176
1663,4330.0,1,3,2,27.0,Yes,Suburb,Good,14.55,No,745.0,2018946,INSP1089
1664,3089.0,4,1,1,11.0,Yes,Suburb,Good,9.28,Yes,2658.0,2251934,INSP1281
1665,2231.0,1,1,2,37.0,Yes,Downtown,Fair,28.89,No,4829.0,753279,INSP1035
1666,3416.0,2,1,1,35.0,Yes,Riverside,Excellent,10.07,Yes,3849.0,2220502,INSP1170
1667,1615.0,1,3,1,46.0,Yes,Downtown,Excellent,3.84,Yes,3225.0,1711515,INSP1125
1668,1948.0,4,3,2,40.0,Yes,Riverside,Fair,16.28,Yes,5747.0,2007584,INSP1298
1669,1115.0,5,4,2,4.0,Yes,Downtown,Fair,2.66,Yes,5856.0,3448358,INSP1203
1670,3687.0,1,2,3,12.0,No,Downtown,Fair,4.21,Yes,4577.0,2088836,INSP1288
1671,3439.0,1,3,3,22.0,No,Hillview,Fair,7.36,No,5398.0,1535111,INSP1096
1672,935.0,3,2,2,49.0,No,Downtown,Excellent,14.47,Yes,3166.0,1815668,INSP1237
1673,2382.0,5,4,1,29.0,Yes,Hillview,Good,13.56,Yes,3699.0,2779897,INSP1172
1674,2905.0,2,2,1,36.0,No,Suburb,Poor,24.19,Yes,,888030,INSP1087
1675,1096.0,4,3,1,24.0,Yes,Downtown,Fair,22.44,No,1917.0,2320672,INSP1016
1676,1495.0,2,2,1,47.0,Yes,Hillview,Excellent,13.36,No,1154.0,864330,INSP1139
1677,2807.0,5,3,1,26.0,Yes,Downtown,Good,10.68,Yes,2942.0,3157028,INSP1253
1678,4146.0,1,2,3,13.0,Yes,Hillview,Good,10.18,Yes,610.0,1891650,INSP1277
1679,1451.0,1,3,2,47.0,Yes,Downtown,Fair,23.45,Yes,,1541270,INSP1150
1680,2287.0,5,3,3,46.0,Yes,Hillview,Excellent,2.51,Yes,1262.0,2773316,INSP1139
1681,2531.0,1,2,1,35.0,Yes,Downtown,Excellent,1.37,Yes,5899.0,1914094,INSP1113
1682,3337.0,1,4,1,38.0,Yes,Suburb,Fair,24.07,Yes,5952.0,1603036,INSP1067
1683,4346.0,1,1,1,15.0,Yes,Riverside,Poor,14.84,Yes,3672.0,1663658,INSP1178
1684,3027.0,4,4,1,21.0,Yes,Hillview,Poor,4.8,Yes,2679.0,2507144,INSP1124
1685,2168.0,4,2,2,20.0,Yes,Hillview,Fair,7.83,Yes,5632.0,1988335,INSP1232
1686,1556.0,3,4,1,20.0,No,Hillview,Good,28.04,No,3004.0,1446877,INSP1146
1687,3338.0,2,3,2,7.0,No,Hillview,Excellent,25.93,No,1964.0,1867279,INSP1110
1688,4098.0,5,1,1,,Yes,Downtown,Good,21.58,No,597.0,2361751,INSP1237
1689,2236.0,5,2,2,15.0,Yes,Suburb,Excellent,14.98,Yes,5739.0,2860241,INSP1002
1690,1891.0,5,2,3,30.0,Yes,Suburb,Good,16.09,Yes,792.0,2116794,INSP1210
1691,4248.0,3,2,1,41.0,No,Suburb,Good,29.28,Yes,2339.0,1643589,INSP1024
1692,2040.0,4,1,2,9.0,Yes,Suburb,Good,29.01,No,2234.0,1810552,INSP1183
1693,1791.0,3,3,3,,Yes,Suburb,Fair,7.24,Yes,5620.0,1956004,INSP1060
1694,1666.0,5,2,1,33.0,Yes,Downtown,Good,24.52,No,3119.0,2134706,INSP1122
1695,4227.0,2,4,1,8.0,Yes,Riverside,Good,6.72,No,5247.0,2651879,INSP1054
1696,884.0,1,2,1,16.0,Yes,Downtown,Poor,7.19,Yes,,849107,INSP1162
1697,3044.0,4,2,2,10.0,No,Suburb,Good,20.61,No,3966.0,2003576,INSP1186
1698,611.0,4,2,2,31.0,Yes,Suburb,Good,12.75,Yes,2406.0,1745357,INSP1038
1699,2230.0,3,2,3,9.0,Yes,Riverside,Excellent,28.01,Yes,,2453167,INSP1184
1700,3973.0,4,3,2,21.0,No,Riverside,Good,3.58,Yes,4191.0,2728610,INSP1082
1701,3924.0,5,4,2,16.0,No,Riverside,Excellent,15.83,Yes,5663.0,3284602,INSP1194
1702,,5,3,1,3.0,Yes,Downtown,Good,27.64,No,2316.0,3237021,INSP1033
1703,1353.0,3,4,1,47.0,Yes,Suburb,Good,27.22,Yes,752.0,1760392,INSP1112
1704,2682.0,5,2,1,46.0,Yes,Downtown,Good,5.54,Yes,4727.0,2813000,INSP1229
1705,3374.0,2,1,1,24.0,No,Suburb,Excellent,11.63,No,4019.0,1449889,INSP1282
1706,3496.0,3,3,1,20.0,Yes,Suburb,Good,18.95,No,2407.0,2226484,INSP1286
1707,689.0,2,1,1,36.0,No,Downtown,Good,5.62,Yes,2410.0,1252635,INSP1154
1708,1375.0,1,3,1,37.0,Yes,Suburb,Good,29.07,No,3021.0,878036,INSP1164
1709,3252.0,2,2,3,48.0,Yes,Hillview,Good,27.53,No,4349.0,1367862,INSP1181
1710,3617.0,1,3,3,0.0,Yes,Hillview,Fair,5.84,Yes,5728.0,2113910,INSP1238
1711,2225.0,1,2,3,24.0,Yes,Suburb,Poor,4.51,Yes,1558.0,1648800,INSP1136
1712,,2,3,3,35.0,Yes,Downtown,Poor,3.48,Yes,4038.0,2324200,INSP1265
1713,1017.0,3,2,1,16.0,Yes,Downtown,Excellent,27.37,No,2822.0,2053264,INSP1186
1714,714.0,5,2,3,40.0,Yes,Suburb,Fair,6.62,No,686.0,2207560,INSP1039
1715,1216.0,5,4,1,23.0,No,Hillview,Fair,13.07,No,1448.0,2181578,INSP1166
1716,3867.0,1,2,3,1.0,Yes,Downtown,Good,14.02,Yes,2790.0,2292422,INSP1259
1717,1425.0,1,4,2,39.0,No,Riverside,Fair,18.37,Yes,4859.0,1329684,INSP1142
1718,,3,2,3,14.0,,Downtown,Good,3.08,Yes,5117.0,3194367,INSP1203
1719,2249.0,4,1,3,31.0,Yes,Hillview,Fair,7.58,Yes,5378.0,2082899,INSP1175
1720,2116.0,2,2,1,38.0,Yes,Suburb,Excellent,28.01,No,5130.0,1117735,INSP1261
1721,3746.0,1,1,3,5.0,Yes,Riverside,Excellent,27.34,No,709.0,1805624,INSP1251
1722,1012.0,5,1,2,0.0,No,Suburb,Excellent,23.66,Yes,2593.0,2326443,INSP1199
1723,4047.0,3,2,1,46.0,Yes,Riverside,Good,1.56,Yes,4038.0,2168795,INSP1198
1724,4091.0,2,1,1,22.0,Yes,Downtown,Good,10.48,Yes,2063.0,2170225,INSP1195
1725,1328.0,3,4,3,38.0,Yes,Downtown,Fair,19.21,Yes,525.0,2501271,INSP1076
1726,3948.0,2,3,1,16.0,Yes,Hillview,Poor,8.98,Yes,674.0,1886770,INSP1018
1727,,2,2,1,33.0,Yes,Hillview,Poor,27.38,Yes,1834.0,1074523,INSP1061
1728,3408.0,1,1,1,40.0,No,Hillview,Good,19.38,Yes,821.0,691097,INSP1280
1729,1275.0,3,2,1,28.0,No,Riverside,Good,3.09,Yes,5754.0,1807057,INSP1249
1730,4065.0,3,4,1,8.0,Yes,Hillview,Good,27.36,Yes,4650.0,2265327,INSP1226
1731,2492.0,5,2,1,12.0,Yes,Downtown,Poor,28.78,Yes,4547.0,2365759,INSP1126
1732,3104.0,5,2,2,,Yes,Suburb,Good,3.25,No,3727.0,2959954,INSP1057
1733,3567.0,1,1,3,5.0,Yes,Suburb,Good,16.44,Yes,2372.0,2030332,INSP1203
1734,2839.0,1,4,2,19.0,,Riverside,Good,9.8,No,2567.0,2206152,INSP1242
1735,3386.0,4,3,1,2.0,Yes,Suburb,Good,12.39,Yes,832.0,2702520,INSP1251
1736,4360.0,5,3,1,16.0,Yes,Downtown,Fair,6.21,Yes,5502.0,3566412,INSP1198
1737,1722.0,2,1,3,48.0,Yes,Suburb,Excellent,17.76,Yes,3491.0,1342632,INSP1239
1738,2171.0,3,2,2,11.0,Yes,Hillview,Good,28.78,Yes,1410.0,1621724,INSP1138
1739,1577.0,1,1,3,47.0,Yes,Suburb,Fair,15.59,No,4996.0,720203,INSP1121
1740,1608.0,3,1,2,46.0,Yes,Downtown,Fair,3.4,Yes,1449.0,2032165,INSP1048
1741,2743.0,3,1,1,44.0,Yes,Downtown,Good,18.98,No,5925.0,1735826,INSP1114
1742,2287.0,4,2,3,0.0,,Downtown,Excellent,10.87,No,2575.0,2860488,INSP1250
1743,3310.0,5,4,3,16.0,Yes,Suburb,Good,25.82,Yes,3014.0,3302081,INSP1006
1744,3861.0,1,1,1,2.0,Yes,Riverside,Fair,13.61,Yes,3831.0,1582126,INSP1218
1745,4407.0,3,2,3,25.0,Yes,Riverside,Excellent,6.59,No,3529.0,2581570,INSP1076
1746,636.0,1,4,2,14.0,No,Riverside,Good,6.54,Yes,600.0,1476003,INSP1178
1747,4451.0,2,1,2,35.0,Yes,Suburb,Good,23.29,No,5146.0,1617727,INSP1144
1748,4040.0,4,3,2,31.0,Yes,Hillview,Good,8.7,Yes,2900.0,2659673,INSP1153
1749,4366.0,2,4,2,31.0,Yes,Downtown,Fair,23.25,Yes,3871.0,2716540,INSP1120
1750,2148.0,1,1,1,3.0,No,Suburb,Good,6.97,Yes,2843.0,1362611,INSP1123
1751,2926.0,1,4,3,17.0,No,Hillview,Good,10.33,Yes,,1827106,INSP1149
1752,2864.0,5,4,2,48.0,Yes,Downtown,Excellent,14.5,No,3455.0,3062289,INSP1267
1753,3514.0,3,4,1,18.0,,Downtown,Good,28.35,Yes,1518.0,2478926,INSP1000
1754,1472.0,3,4,3,42.0,No,Hillview,Good,28.02,No,1679.0,1189895,INSP1160
1755,2421.0,2,4,3,34.0,No,Suburb,Good,7.0,Yes,5693.0,2399329,INSP1243
1756,1896.0,4,4,1,39.0,Yes,Riverside,Excellent,11.39,Yes,4036.0,2690410,INSP1250
1757,2709.0,3,1,1,13.0,,Downtown,Excellent,5.33,Yes,4150.0,2603171,INSP1063
1758,,5,3,2,32.0,Yes,Riverside,Good,15.79,Yes,3002.0,2596524,INSP1298
1759,2503.0,2,2,3,13.0,No,Suburb,Good,14.36,Yes,4319.0,1895551,INSP1247
1760,1328.0,2,4,3,33.0,Yes,Downtown,Good,27.12,Yes,1479.0,2055156,INSP1296
1761,1965.0,5,2,1,,Yes,Riverside,Good,27.97,No,5951.0,2313463,INSP1114
1762,996.0,4,1,3,23.0,Yes,Downtown,Fair,12.12,Yes,5334.0,2291397,INSP1294
1763,1298.0,5,4,2,28.0,No,Suburb,Good,15.26,Yes,1476.0,2446596,INSP1000
1764,3690.0,4,3,3,18.0,No,Downtown,Fair,26.99,No,1871.0,2421866,INSP1040
1765,2824.0,5,2,1,5.0,Yes,Downtown,Excellent,24.39,No,2780.0,3175325,INSP1172
1766,2235.0,5,4,1,32.0,No,Suburb,Fair,1.11,Yes,5548.0,2545652,INSP1087
1767,995.0,1,1,2,48.0,Yes,Downtown,Excellent,10.28,Yes,5076.0,1478372,INSP1097
1768,3092.0,2,3,2,39.0,No,Hillview,Good,13.23,No,,1668898,INSP1087
1769,,5,2,3,18.0,Yes,Downtown,Good,7.66,No,607.0,3285103,INSP1250
1770,675.0,5,2,3,0.0,Yes,Suburb,Good,6.79,Yes,1472.0,2747192,INSP1140
1771,864.0,3,4,1,4.0,No,Downtown,Fair,2.1,Yes,2126.0,2547524,INSP1070
1772,3102.0,2,3,2,26.0,Yes,Suburb,Good,19.66,No,1203.0,1732730,INSP1136
1773,2419.0,3,3,2,15.0,No,Hillview,Poor,8.61,Yes,1374.0,1774377,INSP1098
1774,1317.0,2,3,2,5.0,Yes,Downtown,Good,2.52,No,4309.0,2398092,INSP1150
1775,3382.0,3,3,3,39.0,Yes,Hillview,Good,7.7,Yes,2911.0,2141851,INSP1174
1776,4055.0,5,1,2,12.0,Yes,Downtown,Good,24.26,No,2607.0,3199645,INSP1166
1777,4235.0,5,3,1,47.0,Yes,Riverside,Fair,25.69,Yes,4053.0,2291855,INSP1256
1778,1450.0,1,2,1,34.0,Yes,Suburb,Fair,15.01,Yes,1773.0,793134,INSP1223
1779,4177.0,3,2,3,18.0,Yes,Hillview,Good,13.07,No,1059.0,2496943,INSP1064
1780,,4,1,3,11.0,Yes,Suburb,Excellent,29.36,Yes,616.0,2312789,INSP1068
1781,743.0,1,2,2,15.0,Yes,Suburb,Good,6.82,Yes,5469.0,1277545,INSP1066
1782,1484.0,3,2,3,42.0,No,Downtown,Good,7.25,Yes,5563.0,2055463,INSP1049
1783,9350.0,3,3,1,9.0,No,Downtown,Good,9.46,Yes,3546.0,5866954,INSP1090
1784,3770.0,1,2,2,24.0,Yes,Hillview,Poor,6.01,Yes,543.0,1475910,INSP1114
1785,995.0,5,1,1,19.0,No,Suburb,Excellent,12.0,No,,2290923,INSP1056
1786,3696.0,3,3,2,30.0,Yes,Suburb,Good,27.41,Yes,5784.0,1895520,INSP1017
1787,3595.0,5,4,3,3.0,Yes,Riverside,Fair,18.85,Yes,3939.0,3502423,INSP1271
1788,3538.0,1,3,2,43.0,No,Suburb,Good,12.95,Yes,4428.0,1641569,INSP1129
1789,2092.0,5,1,2,22.0,No,Hillview,Fair,28.1,No,5911.0,1664761,INSP1268
1790,4155.0,2,3,1,1.0,Yes,Riverside,Excellent,2.41,No,5444.0,2779096,INSP1079
1791,4236.0,4,3,1,21.0,No,Suburb,Fair,7.1,Yes,1416.0,2430413,INSP1298
1792,3822.0,3,1,2,36.0,Yes,Hillview,Good,17.41,Yes,3445.0,1861431,INSP1201
1793,1767.0,4,3,3,7.0,No,Downtown,Fair,18.85,No,1298.0,2573673,INSP1224
1794,3216.0,5,1,3,6.0,Yes,Suburb,Good,2.15,Yes,5471.0,3065001,INSP1158
1795,1662.0,3,1,1,13.0,Yes,Suburb,Good,12.69,No,2260.0,1788818,INSP1203
1796,2756.0,5,4,3,2.0,Yes,Downtown,Good,19.83,No,2833.0,3291799,INSP1136
1797,4364.0,2,2,1,49.0,Yes,Riverside,Good,21.24,No,3775.0,1604754,INSP1072
1798,1665.0,1,2,3,15.0,Yes,Hillview,Excellent,19.51,Yes,1318.0,1436047,INSP1047
1799,1809.0,3,3,2,18.0,No,Suburb,Poor,10.3,No,2668.0,1517203,INSP1017
1800,3582.0,2,3,1,17.0,Yes,Suburb,Fair,3.71,No,5540.0,2207393,INSP1266
1801,3045.0,2,4,1,15.0,Yes,Hillview,Fair,13.39,No,4235.0,1933447,INSP1018
1802,3894.0,3,4,2,7.0,Yes,Suburb,Excellent,4.73,Yes,3565.0,3546998,INSP1099
1803,1233.0,5,4,1,32.0,Yes,Suburb,Good,28.48,Yes,3759.0,2279750,INSP1115
1804,1756.0,2,1,3,48.0,Yes,Suburb,Good,14.78,Yes,1406.0,1277333,INSP1073
1805,3834.0,4,4,3,11.0,Yes,Hillview,Good,10.2,Yes,4608.0,3111047,INSP1279
1806,1838.0,2,4,1,10.0,Yes,Suburb,Fair,23.22,No,1102.0,1616868,INSP1268
1807,1332.0,5,3,3,4.0,Yes,Riverside,Fair,15.44,Yes,4795.0,2841484,INSP1124
1808,834.0,5,4,1,26.0,Yes,Hillview,Fair,9.99,Yes,3133.0,2477438,INSP1115
