,transform_num__Area,transform_num__Age,transform__Garage_Yes,transform_cat__Neighborhood_Hillview,transform_cat__Neighborhood_Riverside,transform_cat__Neighborhood_Suburb,transform_cat__Condition_Fair,transform_cat__Condition_Good,transform_cat__Condition_Poor,transform_cat__HasGarden_Yes,remainder__DistanceToCity,remainder__Rooms,SalePrice
500,2009.0,35.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,20.31,5.0,1343150
501,1384.0,46.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.22,6.0,1467009
502,3775.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.54,3.0,1847727
503,4064.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.8,6.0,2505406
504,4482.0,42.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27.3,5.0,1897588
505,845.0,38.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.03,3.0,1344811
506,2506.75,16.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.48,4.0,1995854
507,3710.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14.04,8.0,2610485
508,2100.0,23.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,22.93,5.0,1658396
509,2305.0,49.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.03,5.0,1410319
510,3406.0,21.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,15.34,8.0,2610586
511,1137.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.95,8.0,2554677
512,2490.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.76,4.0,1665918
513,2441.0,43.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12.91,6.0,1864690
514,1520.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,27.06,5.0,1724282
515,3055.0,36.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,26.99,2.0,1431733
516,1124.0,25.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,20.89,4.0,1264897
517,2506.75,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.91,3.0,1549907
518,2129.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.57,6.0,2516524
519,3550.0,27.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,26.08,6.0,2592076
520,4496.0,27.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.3,3.0,1583792
521,635.0,41.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.17,9.0,2164723
522,1284.0,42.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.94,5.0,1177919
523,619.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.12,8.0,2208332
524,2968.0,23.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.28,2.0,1344858
525,4447.0,41.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.3,4.0,1817619
526,3159.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.91,8.0,3286919
527,999.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.59,6.0,1989121
528,3301.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,17.6,4.0,2317909
529,1571.0,47.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.81,3.0,1332355
530,2506.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.05,7.0,2665911
531,3118.0,21.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,22.65,4.0,1699774
532,1766.0,36.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,26.91,2.0,705646
533,1715.0,26.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,22.95,6.0,2032731
534,4025.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.63,8.0,3266485
535,1433.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.59,8.0,2597988
536,2423.0,43.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.41,7.0,1752140
537,3374.0,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.78,4.0,2572127
538,2582.0,44.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.02,8.0,2829269
539,1453.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.42,9.0,2249363
540,650.0,35.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.14,5.0,1491372
541,4336.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.83,5.0,3019713
542,4369.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.82,6.0,2891153
543,1174.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.9,5.0,728204
544,3861.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.38,6.0,2946670
545,2506.75,31.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.34,4.0,1317033
546,2797.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,17.1,4.0,1596182
547,2961.0,28.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,16.3,9.0,2715058
548,3217.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.01,5.0,1876037
549,4013.0,48.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.76,3.0,2222439
550,2952.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.07,5.0,2009506
551,2315.0,25.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.97,8.0,2643108
552,1281.0,19.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,21.13,6.0,1796280
553,1437.0,29.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.47,4.0,1407249
554,11135.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.81,8.0,5703702
555,1677.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.2,4.0,1827846
556,3650.0,48.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,16.76,4.0,1359190
557,3091.0,38.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.11,5.0,1967089
558,3260.0,26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,23.91,6.0,2067632
559,3640.0,25.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.32,6.0,2159411
560,2911.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,20.63,6.0,2247768
561,3724.0,16.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.29,2.0,1596340
562,2195.0,17.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.29,3.0,1720475
563,3651.0,44.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.49,6.0,1812406
564,4291.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,20.19,7.0,2495309
565,604.0,19.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.31,5.0,1483951
566,1726.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.46,2.0,1342771
567,1819.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.55,5.0,1852132
568,1373.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.57,4.0,1968905
569,1476.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.62,5.0,2383968
570,2506.75,49.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.99,6.0,1819694
571,3531.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.78,7.0,2315755
572,4021.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.32,4.0,2217260
573,646.0,44.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.72,5.0,957123
574,3514.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.97,5.0,2142037
575,3470.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.81,6.0,2576129
576,3583.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,20.18,4.0,1934043
577,4491.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.19,9.0,3168491
578,3303.0,40.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.86,5.0,1856737
579,868.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.73,6.0,1571001
580,969.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,21.56,6.0,1888886
581,1235.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,24.89,4.0,2029868
582,1729.0,16.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,25.85,6.0,1895920
583,2293.0,21.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.04,5.0,1446978
584,2282.0,33.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.59,8.0,2447149
585,2506.75,44.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.7,8.0,1558830
586,719.0,40.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.69,5.0,1490549
587,1430.0,28.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.44,5.0,1532241
588,2410.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23.4,2.0,943937
589,4275.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.19,8.0,3548119
590,1681.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,3.0,1321556
591,2574.0,20.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.4,5.0,2114881
592,1969.0,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.29,3.0,1251848
593,1340.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.6,5.0,1915315
594,4145.0,25.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10.78,8.0,2331462
595,716.0,18.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.6,5.0,1634262
596,2453.0,44.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,28.88,9.0,2246050
597,3438.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.41,3.0,1966354
598,1750.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.33,9.0,3086433
599,4064.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.48,2.0,2177406
600,2531.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,28.07,3.0,1530297
601,1612.0,39.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.99,2.0,941958
602,2264.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.67,7.0,2983850
603,1681.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.33,6.0,2269201
604,1233.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.37,3.0,1114506
605,1112.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.11,4.0,1590207
606,11055.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.91,9.0,5545530
607,3449.0,41.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,28.21,4.0,1611132
608,1719.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.96,4.0,1675045
609,4309.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.28,3.0,2444612
610,1741.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.54,3.0,1278955
611,1159.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.99,8.0,2105472
612,4272.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.84,6.0,2847401
613,1087.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.84,9.0,2634934
614,3908.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.7,2.0,1526991
615,1496.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,7.0,2240147
616,3943.0,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,29.79,6.0,2456034
617,1812.0,47.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.83,7.0,1507919
618,1303.0,38.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.33,9.0,2319258
619,2070.0,45.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.18,5.0,1068535
620,1180.0,27.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,9.82,8.0,2433903
621,3437.0,45.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.51,5.0,1878644
622,2506.75,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.04,3.0,1969689
623,2894.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.04,6.0,2104631
624,3747.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.27,6.0,2432761
625,753.0,25.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.6,4.0,1257916
626,2279.0,36.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.98,7.0,1692208
627,4106.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9.32,6.0,2481955
628,2506.75,25.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.13,5.0,2091648
629,3757.0,46.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.63,9.0,2176555
630,3344.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.76,6.0,2728372
631,3956.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.27,7.0,2852294
632,1843.0,39.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.99,9.0,2719649
633,1692.0,35.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.27,4.0,993509
634,3718.0,33.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,29.28,3.0,1388459
635,1608.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.74,6.0,2541594
636,2741.0,23.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,26.56,2.0,952034
637,2373.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.52,8.0,2892436
638,2506.75,41.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.27,7.0,2533869
639,3659.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.23,3.0,1293474
640,1052.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.45,7.0,2563143
641,1827.0,33.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.78,6.0,1506381
642,3559.0,48.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,13.47,4.0,1830856
643,2865.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.33,9.0,2858418
644,3121.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22.37,3.0,1807490
645,3079.0,44.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.15,5.0,1697769
646,2988.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.69,6.0,2493551
647,1150.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.59,7.0,2417393
648,2235.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.3,4.0,2193739
649,1912.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.98,6.0,2471450
650,3925.0,25.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15.59,5.0,2045449
651,2357.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.16,6.0,2429510
652,956.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,22.15,7.0,1589636
653,2670.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,26.37,6.0,2310382
654,2385.0,38.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,28.22,4.0,1065358
655,3169.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.35,6.0,2016925
656,2381.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.67,6.0,2618865
657,3771.0,19.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,16.97,6.0,1761969
658,3449.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.95,3.0,1622313
659,2506.75,21.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.8,6.0,2707589
660,3894.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.56,6.0,2814131
661,3409.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.19,6.0,2585929
662,4330.0,27.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.55,4.0,2018946
663,3089.0,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.28,5.0,2251934
664,2231.0,37.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.89,2.0,753279
665,3416.0,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.07,3.0,2220502
666,1615.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.84,4.0,1711515
667,1948.0,40.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,16.28,7.0,2007584
668,1115.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.66,9.0,3448358
669,3687.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.21,3.0,2088836
670,3439.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.36,4.0,1535111
671,935.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.47,5.0,1815668
672,2382.0,29.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,13.56,9.0,2779897
673,2905.0,36.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,24.19,4.0,888030
674,1096.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.44,7.0,2320672
675,1495.0,47.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.36,4.0,864330
676,2807.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.68,8.0,3157028
677,4146.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.18,3.0,1891650
678,1451.0,47.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23.45,4.0,1541270
679,2287.0,46.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.51,8.0,2773316
680,2531.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.37,3.0,1914094
681,3337.0,38.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.07,5.0,1603036
682,4346.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,14.84,2.0,1663658
683,3027.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.8,8.0,2507144
684,2168.0,20.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.83,6.0,1988335
685,1556.0,20.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.04,7.0,1446877
686,3338.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93,5.0,1867279
687,4098.0,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.58,6.0,2361751
688,2236.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.98,7.0,2860241
689,1891.0,30.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,16.09,7.0,2116794
690,4248.0,41.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,29.28,5.0,1643589
691,2040.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.01,5.0,1810552
692,1791.0,25.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.24,6.0,1956004
693,1666.0,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.52,7.0,2134706
694,4227.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.72,6.0,2651879
695,884.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.19,3.0,849107
696,3044.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.61,6.0,2003576
697,611.0,31.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,12.75,6.0,1745357
698,2230.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,28.01,5.0,2453167
699,3973.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.58,7.0,2728610
700,3924.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.83,9.0,3284602
701,2506.75,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.64,8.0,3237021
702,1353.0,47.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,27.22,7.0,1760392
703,2682.0,46.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.54,7.0,2813000
704,3374.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.63,3.0,1449889
705,3496.0,20.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.95,6.0,2226484
706,689.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.62,3.0,1252635
707,1375.0,37.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.07,4.0,878036
708,3252.0,48.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.53,4.0,1367862
709,3617.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.84,4.0,2113910
710,2225.0,24.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.51,3.0,1648800
711,2506.75,35.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.48,5.0,2324200
712,1017.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.37,5.0,2053264
713,714.0,40.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.62,7.0,2207560
714,1216.0,23.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.07,9.0,2181578
715,3867.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.02,3.0,2292422
716,1425.0,39.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,18.37,5.0,1329684
717,2506.75,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.08,5.0,3194367
718,2249.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.58,5.0,2082899
719,2116.0,38.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.01,4.0,1117735
720,3746.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.34,2.0,1805624
721,1012.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.66,6.0,2326443
722,4047.0,46.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.56,5.0,2168795
723,4091.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.48,3.0,2170225
724,1328.0,38.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.21,7.0,2501271
725,3948.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.98,5.0,1886770
726,2506.75,33.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,27.38,4.0,1074523
727,3408.0,40.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,19.38,2.0,691097
728,1275.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.09,5.0,1807057
729,4065.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,27.36,7.0,2265327
730,2492.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.78,7.0,2365759
731,3104.0,25.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.25,7.0,2959954
732,3567.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,16.44,2.0,2030332
733,2839.0,19.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.8,5.0,2206152
734,3386.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,12.39,7.0,2702520
735,4360.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.21,8.0,3566412
736,1722.0,48.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.76,3.0,1342632
737,2171.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,28.78,5.0,1621724
738,1577.0,47.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.59,2.0,720203
739,1608.0,46.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.4,4.0,2032165
740,2743.0,44.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.98,4.0,1735826
741,2287.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87,6.0,2860488
742,3310.0,16.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,25.82,9.0,3302081
743,3861.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,13.61,2.0,1582126
744,4407.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.59,5.0,2581570
745,636.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.54,5.0,1476003
746,4451.0,35.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23.29,3.0,1617727
747,4040.0,31.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,8.7,7.0,2659673
748,4366.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23.25,6.0,2716540
749,2148.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.97,2.0,1362611
750,2926.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.33,5.0,1827106
751,2864.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,9.0,3062289
