MessageID,Message,Label,CharacterCount,WordCount,HasURL,HasNumber,UppercaseRatio
11951,You are eligible for a special reward. Visit the link immediately.,spam,66.0,11.0,0,0,0.037037037037037035
10171,Are you free this weekend? We could watch a movie. Thanks!,ham,58.0,11.0,0,0,0.06666666666666667
10649,Thanks for helping me with the project yesterday. See you tomorrow.,ham,67.0,11.0,0,0,0.03636363636363636
11852,URGENT: Your reward is waiting. Confirm your details immediately. Visit http://claim-now.example,spam,,11.0,1,0,0.11538461538461539
10260,Congratulations winner! Claim your cash bonus before it expires. Visit http://claim-now.example Reply YES to claim,spam,114.0,15.0,1,0,0.07526881720430108
11228,I will reach home around 7 tonight. Let me know.,ham,48.0,10.0,0,1,0.05555555555555555
11910,Are you free this weekend? We could watch a movie. Take care.,ham,61.0,12.0,0,0,0.06382978723404255
10901,You have WON a guaranteed prize. Call now to receive your money. Visit http://claim-now.example,spam,95.0,14.0,1,0,0.08
10672,You are eligible for a special reward. Visit the link immediately. Reply YES to claim,spam,85.0,15.0,0,0,0.08695652173913043
10258,Thanks for helping me with the project yesterday. See you tomorrow.,ham,67.0,11.0,0,0,0.03636363636363636
10844,The meeting has been moved to tomorrow morning. See you soon.,ham,61.0,11.0,0,0,0.04081632653061224
10867,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
11345,Your reward points statement is available. Thanks.,ham,50.0,7.0,0,1,0.037037037037037035
10138,Exclusive offer! Get a FREE gift today. Limited time only. Visit http://claim-now.example,spam,89.0,12.0,1,0,0.11428571428571428
10893,You have WON a guaranteed prize. Call now to receive your money. Visit http://claim-now.example,spam,95.0,14.0,1,0,0.08
11860,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
10549,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
10319,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11545,I have attached the document we discussed. Talk to you later.,ham,61.0,,0,0,0.04081632653061224
11251,Congratulations winner! Claim your cash bonus before it expires. Act immediately,spam,80.0,11.0,0,0,0.04411764705882353
11192,The meeting has been moved to tomorrow morning. Have a good day.,ham,64.0,12.0,0,0,0.0392156862745098
10558,WINNER! Your number has been selected for a fantastic cash prize. Visit http://claim-now.example,spam,96.0,13.0,1,0,0.1038961038961039
10139,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
11756,Can you send me the notes from yesterday's meeting? See you tomorrow.,ham,69.0,12.0,0,0,0.03636363636363636
10531,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
10224,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
10723,I have attached the document we discussed.,ham,42.0,,0,0,0.02857142857142857
10786,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11738,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
11292,URGENT! You have been selected for a cash reward. Click the link to claim. Offer expires today,spam,94.0,17.0,0,0,0.12
10409,The meeting has been moved to tomorrow morning. Let me know.,ham,60.0,11.0,0,0,0.041666666666666664
10325,I have attached the document we discussed. See you soon.,ham,56.0,10.0,0,0,0.044444444444444446
11113,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
10299,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11278,Can you send me the notes from yesterday's meeting? Talk to you later.,ham,70.0,13.0,0,0,0.03636363636363636
11449,You have been chosen for a FREE vacation. Claim now. Call 1800123456,spam,68.0,12.0,0,1,0.15555555555555556
10025,Don't forget about the appointment tomorrow. Have a good day.,ham,61.0,10.0,0,0,0.04081632653061224
11882,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
10714,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
10846,The meeting has been moved to tomorrow morning. Thanks for letting me know.,ham,75.0,13.0,0,0,0.03278688524590164
10193,Exclusive offer! Get a FREE gift today. Limited time only. Offer expires today,spam,78.0,13.0,0,0,0.12698412698412698
10440,I will reach home around 7 tonight. Talk to you later.,ham,54.0,11.0,0,1,0.04878048780487805
10573,Don't forget about the appointment tomorrow. Thanks!,ham,52.0,7.0,0,0,0.046511627906976744
10946,Congratulations winner! Claim your cash bonus before it expires. http://free-reward.example,spam,91.0,10.0,1,0,0.02666666666666667
10997,You are eligible for a special reward. Visit the link immediately.,spam,66.0,11.0,0,0,0.037037037037037035
10503,The meeting has been moved to tomorrow morning. See you tomorrow.,ham,65.0,11.0,0,0,0.03773584905660377
10605,Exclusive offer! Get a FREE gift today. Limited time only. Call 1800123456,spam,74.0,12.0,0,1,0.16
11187,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11178,I will reach home around 7 tonight. Take care.,ham,46.0,9.0,0,1,0.05714285714285714
11809,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
10003,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
11164,Are you free this weekend? We could watch a movie. See you tomorrow.,ham,68.0,13.0,0,0,0.05660377358490566
10467,Thanks for helping me with the project yesterday. Thanks!,ham,57.0,9.0,0,0,0.0425531914893617
10005,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
11391,I will reach home around 7 tonight. Thanks for letting me know.,ham,63.0,12.0,0,1,0.04081632653061224
10547,URGENT: Your reward is waiting. Confirm your details immediately.,spam,65.0,9.0,0,0,0.14814814814814814
10228,Limited offer! Get 70% OFF today. Click here before the offer expires. Act immediately,spam,86.0,14.0,0,1,0.1044776119402985
10542,The meeting has been moved to tomorrow morning. Take care.,ham,58.0,10.0,0,0,0.0425531914893617
10242,"Hey, are we still meeting for lunch today? Thanks!",ham,50.0,9.0,0,0,0.05128205128205128
10898,URGENT: Your reward is waiting. Confirm your details immediately. Visit http://claim-now.example,spam,96.0,11.0,1,0,0.11538461538461539
11765,Please remember to buy milk on your way home. Thanks for letting me know.,ham,73.0,14.0,0,0,0.034482758620689655
11206,Let me know when you arrive. See you tomorrow.,ham,46.0,9.0,0,0,0.05555555555555555
11471,Thanks for helping me with the project yesterday. Take care.,ham,60.0,10.0,0,0,0.04081632653061224
10842,Can you send me the notes from yesterday's meeting? Thanks for letting me know.,ham,79.0,14.0,0,0,0.031746031746031744
11435,You have WON a guaranteed prize. Call now to receive your money. http://free-reward.example,spam,91.0,13.0,1,0,0.06944444444444445
11169,"You won the office quiz! Congratulations, see you tomorrow.",ham,59.0,9.0,0,0,0.045454545454545456
11994,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
10661,Please remember to buy milk on your way home.,ham,45.0,9.0,0,0,0.027777777777777776
11225,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
10314,Thanks for helping me with the project yesterday. Take care.,ham,60.0,10.0,0,0,0.04081632653061224
10691,The meeting has been moved to tomorrow morning. Talk to you later.,ham,66.0,12.0,0,0,0.03773584905660377
11884,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
10424,Congratulations winner! Claim your cash bonus before it expires. Click now!,spam,75.0,11.0,0,0,0.04838709677419355
10594,I have attached the document we discussed. Let me know.,ham,55.0,10.0,0,0,0.045454545454545456
11988,The meeting has been moved to tomorrow morning. See you soon.,ham,61.0,11.0,0,0,0.04081632653061224
10622,I will reach home around 7 tonight. Thanks!,ham,43.0,8.0,0,1,0.06060606060606061
11185,"Hey, are we still meeting for lunch today? See you tomorrow.",ham,60.0,11.0,0,0,0.0425531914893617
11055,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
10227,Please remember to buy milk on your way home.,ham,45.0,9.0,0,0,0.027777777777777776
11132,Congratulations! You have won a free prize. Claim your reward now! Offer expires today Call 1800123456,spam,102.0,16.0,0,1,0.06756756756756757
11347,Thanks for helping me with the project yesterday. Talk to you later.,ham,68.0,12.0,0,0,0.03636363636363636
11112,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
10066,You have been chosen for a FREE vacation. Claim now. Offer expires today,spam,72.0,13.0,0,0,0.1206896551724138
10024,URGENT! You have been selected for a cash reward. Click the link to claim. Offer expires today Act immediately,spam,110.0,19.0,0,0,0.11235955056179775
10144,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
10536,Exclusive offer! Get a FREE gift today. Limited time only. http://free-reward.example,spam,85.0,11.0,1,0,0.1044776119402985
10811,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11134,Exclusive offer! Get a FREE gift today. Limited time only. Visit http://claim-now.example Act immediately,spam,105.0,14.0,1,0,0.10714285714285714
10085,Exclusive offer! Get a FREE gift today. Limited time only.,spam,58.0,10.0,0,0,0.15217391304347827
11436,You have WON a guaranteed prize. Call now to receive your money. Click now!,spam,75.0,14.0,0,0,0.1016949152542373
11198,Please remember to buy milk on your way home.,ham,45.0,9.0,0,0,0.027777777777777776
11083,I will reach home around 7 tonight. Talk to you later.,ham,54.0,11.0,0,1,0.04878048780487805
11827,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11840,You have WON a guaranteed prize. Call now to receive your money.,spam,64.0,12.0,0,0,0.09803921568627451
11389,Exclusive offer! Get a FREE gift today. Limited time only.,spam,58.0,10.0,0,0,0.15217391304347827
11159,URGENT! You have been selected for a cash reward. Click the link to claim. Call 1800123456 http://free-reward.example,spam,117.0,17.0,1,1,0.10843373493975904
10362,Don't forget about the appointment tomorrow. See you soon.,ham,58.0,9.0,0,0,0.0425531914893617
11630,Thanks for helping me with the project yesterday. Take care.,ham,60.0,10.0,0,0,0.04081632653061224
11350,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11026,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11030,I will reach home around 7 tonight. Thanks for letting me know.,ham,63.0,12.0,0,1,0.04081632653061224
11232,I have attached the document we discussed. Have a good day.,ham,59.0,11.0,0,0,0.0425531914893617
11800,Please remember to buy milk on your way home. Thanks for letting me know.,ham,73.0,14.0,0,0,0.034482758620689655
11085,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
10665,Let me know when you arrive.,ham,28.0,6.0,0,0,0.045454545454545456
10364,URGENT: Your reward is waiting. Confirm your details immediately. Call 1800123456,spam,81.0,11.0,0,1,0.15517241379310345
10077,I will reach home around 7 tonight. See you tomorrow.,ham,53.0,10.0,0,1,0.04878048780487805
10027,"Hey, are we still meeting for lunch today? Have a good day.",ham,59.0,12.0,0,0,0.044444444444444446
11453,Let me know when you arrive. Let me know.,ham,41.0,9.0,0,0,0.06451612903225806
10525,You have WON a guaranteed prize. Call now to receive your money. Offer expires today,spam,84.0,15.0,0,0,0.08823529411764706
11857,Please remember to buy milk on your way home.,ham,45.0,9.0,0,0,0.027777777777777776
10055,URGENT: Your reward is waiting. Confirm your details immediately. Call 1800123456,spam,81.0,11.0,0,1,0.15517241379310345
10638,Please remember to buy milk on your way home.,ham,45.0,9.0,0,0,0.027777777777777776
10302,Please remember to buy milk on your way home.,ham,45.0,9.0,0,0,0.027777777777777776
10718,I will reach home around 7 tonight. Let me know.,ham,48.0,10.0,0,1,0.05555555555555555
10624,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
10007,Can you send me the notes from yesterday's meeting? Have a good day.,ham,68.0,13.0,0,0,0.03773584905660377
10803,"Hey, are we still meeting for lunch today? Take care.",ham,53.0,10.0,0,0,0.04878048780487805
11049,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
10336,I will reach home around 7 tonight. See you soon.,ham,49.0,10.0,0,1,0.05405405405405406
10047,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
11498,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
10106,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
10349,Please remember to buy milk on your way home. Have a good day.,ham,62.0,13.0,0,0,0.041666666666666664
11079,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
10238,WINNER! Your number has been selected for a fantastic cash prize. Act immediately Click now!,spam,92.0,15.0,0,0,0.12
10213,Please remember to buy milk on your way home.,ham,45.0,9.0,0,0,0.027777777777777776
11268,URGENT! You have been selected for a cash reward. Click the link to claim. Act immediately Visit http://claim-now.example,spam,121.0,18.0,1,0,0.10416666666666667
11746,Are you free this weekend? We could watch a movie. See you soon.,ham,64.0,13.0,0,0,0.061224489795918366
10793,Please remember to buy milk on your way home. Let me know.,ham,58.0,12.0,0,0,0.044444444444444446
11096,I will reach home around 7 tonight. Let me know.,ham,48.0,10.0,0,1,0.05555555555555555
11822,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11137,Please remember to buy milk on your way home. Talk to you later.,ham,64.0,13.0,0,0,0.04
11601,Exclusive offer! Get a FREE gift today. Limited time only.,spam,58.0,10.0,0,0,0.15217391304347827
11692,The meeting has been moved to tomorrow morning. See you tomorrow.,ham,65.0,11.0,0,0,0.03773584905660377
10523,Congratulations! You have won a free prize. Claim your reward now!,spam,66.0,11.0,0,0,0.05660377358490566
10232,Please remember to buy milk on your way home. Take care.,ham,56.0,11.0,0,0,0.045454545454545456
10644,Let me know when you arrive. Thanks!,ham,36.0,7.0,0,0,0.07142857142857142
11526,You have WON a guaranteed prize. Call now to receive your money. Call 1800123456,spam,80.0,14.0,0,1,0.10909090909090909
10533,The meeting has been moved to tomorrow morning. Let me know.,ham,60.0,11.0,0,0,0.041666666666666664
11978,The meeting has been moved to tomorrow morning. Talk to you later.,ham,66.0,12.0,0,0,0.03773584905660377
10603,The meeting has been moved to tomorrow morning. Thanks for letting me know.,ham,75.0,13.0,0,0,0.03278688524590164
11240,Let me know when you arrive. Have a good day.,ham,45.0,10.0,0,0,0.058823529411764705
11074,The meeting has been moved to tomorrow morning. Take care.,ham,58.0,10.0,0,0,0.0425531914893617
11320,Congratulations! You have won a free prize. Claim your reward now!,spam,66.0,11.0,0,0,0.05660377358490566
10060,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11581,I have attached the document we discussed. Talk to you later.,ham,61.0,11.0,0,0,0.04081632653061224
10092,You have been chosen for a FREE vacation. Claim now. Visit http://claim-now.example Offer expires today,spam,103.0,15.0,1,0,0.0975609756097561
10666,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
10280,Don't forget about the appointment tomorrow. Have a good day.,ham,61.0,10.0,0,0,0.04081632653061224
11128,The meeting has been moved to tomorrow morning. Thanks for letting me know.,ham,75.0,13.0,0,0,0.03278688524590164
10359,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
11669,Are you free this weekend? We could watch a movie. Thanks for letting me know.,ham,78.0,15.0,0,0,0.04918032786885246
11582,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
10847,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
11394,,spam,84.0,15.0,0,0,0.16176470588235295
10110,Can you send me the notes from yesterday's meeting? Have a good day.,ham,68.0,13.0,0,0,0.03773584905660377
10042,Please remember to buy milk on your way home. See you tomorrow.,ham,63.0,12.0,0,0,0.04
10125,Can you send me the notes from yesterday's meeting? See you soon.,ham,65.0,12.0,0,0,0.0392156862745098
10204,,ham,50.0,9.0,0,0,0.05128205128205128
10052,The meeting has been moved to tomorrow morning. Talk to you later.,ham,66.0,12.0,0,0,0.03773584905660377
10545,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
10068,Can you send me the notes from yesterday's meeting? Let me know.,ham,64.0,12.0,0,0,0.04
11151,Can you send me the notes from yesterday's meeting? Take care.,ham,62.0,11.0,0,0,0.04081632653061224
11566,Please remember to buy milk on your way home. Thanks for letting me know.,ham,73.0,14.0,0,0,0.034482758620689655
10183,Let me know when you arrive. Let me know.,ham,41.0,9.0,0,0,0.06451612903225806
10137,"Hey, are we still meeting for lunch today? Thanks!",ham,50.0,9.0,0,0,0.05128205128205128
10899,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
10796,You are eligible for a special reward. Visit the link immediately. Call 9876543210,spam,82.0,13.0,0,1,0.05172413793103448
10132,Congratulations winner! Claim your cash bonus before it expires. http://free-reward.example Reply YES to claim,spam,110.0,14.0,1,0,0.06666666666666667
10080,I have attached the document we discussed. See you soon.,ham,56.0,10.0,0,0,0.044444444444444446
11501,Don't forget about the appointment tomorrow. Take care.,ham,55.0,8.0,0,0,0.044444444444444446
11559,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
10541,I will reach home around 7 tonight. Thanks!,ham,43.0,8.0,0,1,0.06060606060606061
11614,Congratulations winner! Claim your cash bonus before it expires. Act immediately,spam,80.0,11.0,0,0,0.04411764705882353
10983,Exclusive offer! Get a FREE gift today. Limited time only.,spam,58.0,10.0,0,0,0.15217391304347827
10165,Please remember to buy milk on your way home.,ham,45.0,9.0,0,0,0.027777777777777776
10248,Don't forget about the appointment tomorrow. Have a good day.,ham,61.0,10.0,0,0,0.04081632653061224
10446,Don't forget about the appointment tomorrow. Have a good day.,ham,61.0,10.0,0,0,0.04081632653061224
11163,URGENT! You have been selected for a cash reward. Click the link to claim. Call 1800123456,spam,90.0,16.0,0,1,0.14516129032258066
10858,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
11226,Let me know when you arrive. Take care.,ham,39.0,8.0,0,0,0.06666666666666667
10097,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
11998,Don't forget about the appointment tomorrow. Have a good day.,ham,61.0,10.0,0,0,0.04081632653061224
10737,The meeting has been moved to tomorrow morning. See you tomorrow.,ham,65.0,11.0,0,0,0.03773584905660377
11271,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
10102,Can you send me the notes from yesterday's meeting? See you tomorrow.,ham,69.0,12.0,0,0,0.03636363636363636
10434,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
10074,Congratulations winner! Claim your cash bonus before it expires. Visit http://claim-now.example,spam,95.0,11.0,1,0,0.038461538461538464
11814,Exclusive offer! Get a FREE gift today. Limited time only. Click now! Click now!,spam,80.0,14.0,0,0,0.14516129032258066
11216,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
10918,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
11732,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
11691,Don't forget about the appointment tomorrow. Thanks!,ham,52.0,7.0,0,0,0.046511627906976744
11639,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
10762,Are you free this weekend? We could watch a movie. See you tomorrow.,ham,68.0,13.0,0,0,0.05660377358490566
10989,I will reach home around 7 tonight. Thanks for letting me know.,ham,63.0,12.0,0,1,0.04081632653061224
10388,You are eligible for a special reward. Visit the link immediately.,spam,66.0,11.0,0,0,0.037037037037037035
10235,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11525,I will reach home around 7 tonight. Thanks!,ham,43.0,8.0,0,1,0.06060606060606061
10267,Limited offer! Get 70% OFF today. Click here before the offer expires. http://free-reward.example,spam,97.0,13.0,1,1,0.08108108108108109
11202,WINNER! Your number has been selected for a fantastic cash prize.,spam,65.0,11.0,0,0,0.1320754716981132
10117,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
11625,Please remember to buy milk on your way home. Talk to you later.,ham,64.0,13.0,0,0,0.04
10673,I have attached the document we discussed. Thanks for letting me know.,ham,70.0,12.0,0,0,0.03508771929824561
10249,Congratulations winner! Claim your cash bonus before it expires. Click now!,spam,75.0,11.0,0,0,0.04838709677419355
11476,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
11852,URGENT: Your reward is waiting. Confirm your details immediately. Visit http://claim-now.example,spam,,11.0,1,0,0.11538461538461539
10094,Please remember to buy milk on your way home. Have a good day.,ham,62.0,13.0,0,0,0.041666666666666664
10033,,ham,53.0,10.0,0,1,0.04878048780487805
11292,URGENT! You have been selected for a cash reward. Click the link to claim. Offer expires today,spam,94.0,17.0,0,0,0.12
11688,I will reach home around 7 tonight. Thanks for letting me know.,ham,63.0,12.0,0,1,0.04081632653061224
10448,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
10716,URGENT! You have been selected for a cash reward. Click the link to claim. Call 9876543210,spam,90.0,16.0,0,1,0.14516129032258066
11280,Limited offer! Get 70% OFF today. Click here before the offer expires. Act immediately Reply YES to claim,spam,105.0,18.0,0,1,0.13414634146341464
11536,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
10000,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11392,Congratulations! You have won a free prize. Claim your reward now! Call 1800123456,spam,82.0,13.0,0,1,0.07017543859649122
11101,Don't forget about the appointment tomorrow. See you soon.,ham,58.0,9.0,0,0,0.0425531914893617
11108,I have attached the document we discussed. Let me know.,ham,55.0,10.0,0,0,0.045454545454545456
11848,The meeting has been moved to tomorrow morning. Thanks!,ham,,9.0,0,0,0.044444444444444446
10082,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
11304,I have attached the document we discussed. See you tomorrow.,ham,60.0,10.0,0,0,0.04081632653061224
10676,Are you free this weekend? We could watch a movie. See you tomorrow.,ham,68.0,13.0,0,0,0.05660377358490566
11468,Exclusive offer! Get a FREE gift today. Limited time only. Offer expires today,spam,78.0,13.0,0,0,0.12698412698412698
11046,I will reach home around 7 tonight. Thanks for letting me know.,ham,63.0,12.0,0,1,0.04081632653061224
10770,Thanks for helping me with the project yesterday.,ham,49.0,8.0,0,0,0.024390243902439025
11230,URGENT! You have been selected for a cash reward. Click the link to claim. Act immediately,spam,90.0,16.0,0,0,0.125
11540,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
11599,Can you send me the notes from yesterday's meeting? See you soon.,ham,65.0,12.0,0,0,0.0392156862745098
11507,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
10404,I have attached the document we discussed. See you tomorrow.,ham,60.0,10.0,0,0,0.04081632653061224
11749,URGENT! You have been selected for a cash reward. Click the link to claim. Visit http://claim-now.example,spam,105.0,16.0,1,0,0.10975609756097561
11314,I have attached the document we discussed.,ham,42.0,7.0,0,0,0.02857142857142857
11356,Can you send me the notes from yesterday's meeting? See you soon.,ham,65.0,12.0,0,0,0.0392156862745098
10104,URGENT: Your reward is waiting. Confirm your details immediately.,spam,65.0,9.0,0,0,0.14814814814814814
10688,Please remember to buy milk on your way home. Have a good day.,ham,62.0,13.0,0,0,0.041666666666666664
11696,Please remember to buy milk on your way home. Take care.,ham,56.0,11.0,0,0,0.045454545454545456
10826,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
10062,I will reach home around 7 tonight. Take care.,ham,46.0,9.0,0,1,0.05714285714285714
10852,Don't forget about the appointment tomorrow. Take care.,ham,55.0,8.0,0,0,0.044444444444444446
11658,I will reach home around 7 tonight.,ham,35.0,7.0,0,1,0.037037037037037035
10223,I will reach home around 7 tonight. Thanks!,ham,43.0,8.0,0,1,0.06060606060606061
10145,"Hey, are we still meeting for lunch today? Take care.",ham,53.0,10.0,0,0,0.04878048780487805
11088,Congratulations winner! Claim your cash bonus before it expires. Visit http://claim-now.example,spam,95.0,11.0,1,0,0.038461538461538464
10373,Thanks for helping me with the project yesterday. Thanks for letting me know.,ham,77.0,13.0,0,0,0.031746031746031744
11999,I have attached the document we discussed. Let me know.,ham,55.0,10.0,0,0,0.045454545454545456
11142,Can you send me the notes from yesterday's meeting? Take care.,ham,62.0,11.0,0,0,0.04081632653061224
11849,I have attached the document we discussed. Thanks for letting me know.,ham,70.0,12.0,0,0,0.03508771929824561
11876,The meeting has been moved to tomorrow morning.,ham,47.0,8.0,0,0,0.02564102564102564
11620,Are you free this weekend? We could watch a movie. Thanks!,ham,58.0,11.0,0,0,0.06666666666666667
11286,Don't forget about the appointment tomorrow. See you soon.,ham,58.0,9.0,0,0,0.0425531914893617
10009,Let me know when you arrive. Have a good day.,ham,45.0,10.0,0,0,0.058823529411764705
10449,Limited offer! Get 70% OFF today. Click here before the offer expires.,spam,70.0,12.0,0,1,0.11320754716981132
10708,Don't forget about the appointment tomorrow. See you soon.,ham,58.0,9.0,0,0,0.0425531914893617
10255,Are you free this weekend? We could watch a movie. See you tomorrow.,ham,68.0,13.0,0,0,0.05660377358490566
10882,Congratulations winner! Claim your cash bonus before it expires.,spam,64.0,9.0,0,0,0.037037037037037035
10389,You have WON a guaranteed prize. Call now to receive your money. http://free-reward.example Reply YES to claim,spam,110.0,17.0,1,0,0.10344827586206896
10908,URGENT: Your reward is waiting. Confirm your details immediately.,spam,65.0,9.0,0,0,0.14814814814814814
10924,You have been chosen for a FREE vacation. Claim now. Call 9876543210,spam,68.0,12.0,0,1,0.15555555555555556
11646,WINNER! Your number has been selected for a fantastic cash prize.,spam,65.0,11.0,0,0,0.1320754716981132
11247,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
10460,I have attached the document we discussed. Thanks for letting me know.,ham,70.0,12.0,0,0,0.03508771929824561
11285,Are you free this weekend? We could watch a movie. Let me know.,ham,63.0,13.0,0,0,0.0625
11721,Exclusive offer! Get a FREE gift today. Limited time only. Call 1800123456,spam,74.0,12.0,0,1,0.16
11168,Exclusive offer! Get a FREE gift today. Limited time only. Call 1800123456,spam,74.0,12.0,0,1,0.16
10958,Don't forget about the appointment tomorrow. Thanks for letting me know.,ham,72.0,11.0,0,0,0.03389830508474576
10501,I have attached the document we discussed. Thanks!,ham,50.0,8.0,0,0,0.04878048780487805
10739,Can you send me the notes from yesterday's meeting?,ham,51.0,9.0,0,0,0.024390243902439025
11873,Exclusive offer! Get a FREE gift today. Limited time only. Click now!,spam,69.0,12.0,0,0,0.14814814814814814
10868,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
10731,Are you free this weekend? We could watch a movie.,ham,50.0,10.0,0,0,0.05128205128205128
10539,,ham,44.0,6.0,0,0,0.02702702702702703
11201,Thanks for helping me with the project yesterday. Talk to you later.,ham,68.0,12.0,0,0,0.03636363636363636
10697,Don't forget about the appointment tomorrow. See you tomorrow.,ham,62.0,9.0,0,0,0.0392156862745098
11567,Are you free this weekend? We could watch a movie. Talk to you later.,ham,69.0,14.0,0,0,0.05660377358490566
11393,Thanks for helping me with the project yesterday. Talk to you later.,ham,68.0,12.0,0,0,0.03636363636363636
11145,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
11031,"Hey, are we still meeting for lunch today?",ham,42.0,8.0,0,0,0.030303030303030304
10372,URGENT! You have been selected for a cash reward. Click the link to claim. Act immediately Click now!,spam,101.0,18.0,0,0,0.125
10667,Don't forget about the appointment tomorrow.,ham,44.0,6.0,0,0,0.02702702702702703
11544,The meeting has been moved to tomorrow morning. Let me know.,ham,60.0,11.0,0,0,0.041666666666666664
10357,Are you free this weekend? We could watch a movie.,ham,50.0,,0,0,0.05128205128205128
10967,Please remember to buy milk on your way home.,ham,45.0,9.0,0,0,0.027777777777777776
